show_id;type;title;director;cast;country;date_added;release_year;rating;duration;listed_in;description;cover_url;imdb_id;tmdb_id;tmdb_popularity;tmdb_score;tmdb_votes
tmdb_1300116;Movie;Fall for Me;Sherry Hormann;Svenja Jung, Theo Trebs, Tijan Marei, Antje Traue, Thomas Kretschmann, Lucía Barrado, Victor Meutelet, Anton Kostov, Sienna Fournet Hoeltschi, Félix Maestro;DE;2025-08-20;2025;PG-13;103 min;Romance, Thriller;Lilli is suspicious of her sister's new fiance, but when an attractive stranger enters her life, she's suddenly distracted by the thralls of desire.;https://image.tmdb.org/t/p/w500/mduZ3YRKele4rHhrse7b7B3d44b.jpg;tt32543884;1300116;22.0654;6.118;195
tmdb_65334;TV Show;Miraculous: Tales of Ladybug & Cat Noir;;Anouck Hautbois, Benjamin Bollen, Antoine Tomé, Marie Nonnenmacher, Thierry Kazazian;FR, JP, KR;2015-10-19;2015;PG-13;6 Seasons;Action & Adventure, Animation, Kids;Marinette and Adrien, two Parisian teenagers, are entrusted with powerful jewels in order to transform into superheroes Ladybug and Cat Noir. But neither hero knows the other's true identity — or that they're classmates!;https://image.tmdb.org/t/p/w500/acrtAy8gmxcsEvrDP09MpMSCeDZ.jpg;;65334;69.989;8.046;4543
tmdb_60059;TV Show;Better Call Saul;;Bob Odenkirk, Jonathan Banks, Rhea Seehorn, Tony Dalton, Giancarlo Esposito;US;2015-02-08;2015;PG-13;6 Seasons;Crime, Drama;"Six years before Saul Goodman meets Walter White. We meet him when the man who will become Saul Goodman is known as Jimmy McGill, a small-time lawyer searching for his destiny, and, more immediately, hustling to make ends meet. Working alongside, and, often, against Jimmy, is “fixer” Mike Ehrmantraut. The series tracks Jimmy’s transformation into Saul Goodman, the man who puts “criminal” in “criminal lawyer"".";https://image.tmdb.org/t/p/w500/fC2HDm5t0kHl7mTm7jxMR31b7by.jpg;;60059;63.8514;8.703;6136
tmdb_70672;TV Show;Men on a Mission;Choi Chang-soo, Yoo Ki-hwan, Hong Sang-hoon, Kim Sun-hyung, Park Da-eun, Kim Jung-hun, Ha Ho-jin;Kim Young-cheol, Min Kyung-hoon, Kang Ho-dong, Lee Su-geun, Kim Hee-chul, Seo Jang-hoon, Lee Sang-min;KR;2015-12-05;2015;PG-13;1 Season;Reality, Comedy;Male celebs play make-believe as high schoolers, welcoming star transfer students every week and engaging in battles of witty humor and slapstick.;https://image.tmdb.org/t/p/w500/2jIi55JtYKJTL1km8qHMuUilOWo.jpg;;70672;53.7148;7.512;41
tmdb_62650;TV Show;Chicago Med;;Steven Weber, Jessy Schram, Luke Mitchell, Sarah Ramos, Darren Barnet, S. Epatha Merkerson, Oliver Platt;US;2015-11-17;2015;PG-13;11 Seasons;Drama;An emotional thrill ride through the day-to-day chaos of the city's most explosive hospital and the courageous team of doctors who hold it together. They will tackle unique new cases inspired by topical events, forging fiery relationships in the pulse-pounding pandemonium of the emergency room.;https://image.tmdb.org/t/p/w500/9eym662FRJJb9wdgCiDKPDciZzf.jpg;;62650;49.7144;8.282;1219
tmdb_63770;TV Show;The Late Show with Stephen Colbert;;Stephen Colbert;US;2015-09-08;2015;PG-13;11 Seasons;Comedy, Talk;Stephen Colbert brings his signature satire and comedy to The Late Show with Stephen Colbert, the #1 show in late night, where he talks with an eclectic mix of guests about what is new and relevant in the worlds of politics, entertainment, business, music, technology, and more. Featuring bandleader Jon Batiste with his band Stay Human, the Emmy Award-nominated show is broadcast from the historic Ed Sullivan Theater.;https://image.tmdb.org/t/p/w500/9jkThAGYj2yp8jsS6Nriy5mzKFT.jpg;;63770;46.263;6.2;334
tmdb_62286;TV Show;Fear the Walking Dead;;Lennie James, Kim Dickens, Colman Domingo, Danay García, Austin Amelio, Karen David, Christine Evangelista, Daniel Sharman, Jenna Elfman, Rubén Blades;US;2015-08-23;2015;PG-13;8 Seasons;Action & Adventure, Drama;"What did the world look like as it was transforming into the horrifying apocalypse depicted in ""The Walking Dead""? This spin-off set in Los Angeles, following new characters as they face the beginning of the end of the world, will answer that question.";https://image.tmdb.org/t/p/w500/l7N9aS6VyYvjelKoCB2eZge0Qky.jpg;;62286;40.9541;7.63;5115
tmdb_62117;TV Show;Younger;;Sutton Foster, Hilary Duff, Debi Mazar, Nico Tortorella, Molly Bernard, Peter Hermann;US;2015-03-31;2015;PG-13;7 Seasons;Drama, Comedy;Liza Miller, a suddenly single stay-at-home mother, tries to get back into the working world, only to find it’s nearly impossible to start at the bottom at 40-year old. When a chance encounter convinces her she looks younger than she is, Liza tries to pass herself off as 26 and lands a job as an assistant at Empirical Press. Now she just has to make sure no one finds out the secret only she and her best friend Maggie share.;https://image.tmdb.org/t/p/w500/feWw6i09zaX2apzRqd7QbKEAsx9.jpg;;62117;40.5922;6.796;225
tmdb_63926;TV Show;One-Punch Man;;Makoto Furukawa;JP;2015-10-05;2015;PG-13;3 Seasons;Animation, Comedy, Action & Adventure, Sci-Fi & Fantasy;The most powerful superhero in the world can kill anyone with one blow. But nothing can challenge him, so he struggles with ennui and depression.;https://image.tmdb.org/t/p/w500/dT10AxJIXVvRwFAew4tt2RhzJrD.jpg;;63926;38.379;8.387;3982
tmdb_63333;TV Show;The Last Kingdom;;Alexander Dreymon, Emily Cox, Eliza Butterworth, Mark Rowley, Ruby Hartley, Cavan Clerkin, Arnas Fedaravičius, Harry Gilby, Timothy Innes, Stefanie Martini;GB;2015-10-10;2015;PG-13;5 Seasons;Action & Adventure, Drama, War & Politics;A show of heroic deeds and epic battles with a thematic depth that embraces politics, religion, warfare, courage, love, loyalty and our universal search for identity. Combining real historical figures and events with fictional characters, it is the story of how a people combined their strength under one of the most iconic kings of history in order to reclaim their land for themselves and build a place they call home.;https://image.tmdb.org/t/p/w500/8eJf0hxgIhE6QSxbtuNCekTddy1.jpg;;63333;37.7407;8.242;1900
tmdb_60585;TV Show;Bosch;;Titus Welliver, Jamie Hector, Amy Aquino, Lance Reddick, Madison Lintz;US;2015-01-14;2015;PG-13;7 Seasons;Mystery, Drama, Crime;Harry Bosch, an LAPD homicide detective, stands trial for the fatal shooting of a serial murder suspect. A cold case involving the remains of a missing boy forces Bosch to confront his past. As daring recruit Julia Brasher catches his eye and departmental politics heat up, Bosch will pursue justice at all costs.;https://image.tmdb.org/t/p/w500/lQPwNJ6DRpmRfTrKy8A94c7IvU3.jpg;;60585;36.512;7.922;683
tmdb_63639;TV Show;The Expanse;;Steven Strait, Dominique Tipper, Wes Chatham, Shohreh Aghdashloo, Frankie Adams, Cara Gee, Nadine Nicole, Keon Alexander, Jasai Chase-Owens;CA, US;2015-12-14;2015;PG-13;6 Seasons;Drama, Mystery, Sci-Fi & Fantasy;A thriller set two hundred years in the future following the case of a missing young woman who brings a hardened detective and a rogue ship's captain together in a race across the solar system to expose the greatest conspiracy in human history.;https://image.tmdb.org/t/p/w500/8djpxDeWpINnGhjpFXQjnBe6zbx.jpg;;63639;34.3506;8.066;2699
tmdb_62688;TV Show;Supergirl;;Melissa Benoist, Chyler Leigh, David Harewood, Katie McGrath, Jesse Rath, Nicole Maines, Azie Tesfai, Julie Gonzalo, Staz Nair, Peta Sergeant;US;2015-10-26;2015;PG-13;6 Seasons;Drama, Sci-Fi & Fantasy, Action & Adventure;Twenty-four-year-old Kara Zor-El, who was taken in by the Danvers family when she was 13 after being sent away from Krypton, must learn to embrace her powers after previously hiding them. The Danvers teach her to be careful with her powers, until she has to reveal them during an unexpected disaster, setting her on her journey of heroism.;https://image.tmdb.org/t/p/w500/cFO65xb0xiXKqk5BmgHawCXB1i0.jpg;;62688;33.2508;7.284;4323
tmdb_63351;TV Show;Narcos;;Pedro Pascal, Matias Varela, Damián Alcázar, Francisco Denis, Alberto Ammann, Pêpê Rapazote, Arturo Castro, Michael Stahl-David, Matt Whelan, Andrea Londo;US;2015-08-28;2015;PG-13;3 Seasons;Crime, Drama;A gritty chronicle of the war against Colombia's infamously violent and powerful drug cartels.;https://image.tmdb.org/t/p/w500/rTmal9fDbwh5F0waol2hq35U4ah.jpg;;63351;29.0292;8.061;3145
tmdb_242199;TV Show;贝瓦儿歌;;;;2015-01-20;2015;PG-13;1 Season;Kids, Animation;;https://image.tmdb.org/t/p/w500/dD6sterTquFEY4Up8O47zvCxUjb.jpg;;242199;28.1347;0.0;0
tmdb_62710;TV Show;Blindspot;;Jaimie Alexander, Sullivan Stapleton, Audrey Esparza, Ashley Johnson, Ennis Esmer;US;2015-09-21;2015;PG-13;5 Seasons;Crime, Drama, Action & Adventure;"A vast international plot explodes when a beautiful Jane Doe is discovered naked in Times Square, completely covered in mysterious, intricate tattoos with no memory of who she is or how she got there. But there's one tattoo that is impossible to miss: the name of FBI agent Kurt Weller, emblazoned across her back. ""Jane,"" Agent Weller and the rest of the FBI quickly realize that each mark on her body is a crime to solve, leading them closer to the truth about her identity and the mysteries to be revealed.";https://image.tmdb.org/t/p/w500/4AeYzamQmd9Fa6hawDmYKbdvBSe.jpg;;62710;28.0369;7.376;2510
tmdb_223731;TV Show;Potol Kumar Gaanwala;;Piya Debnath, Saheb Chatterjee, Shyamoupti Mudly, Manasi Sinha, Mimi Dutta, Chhanda Chatterjee;IN;2015-12-14;2015;PG-13;16 Seasons;Drama, Family;Potol, a singing prodigy, lives in a village with her mother, uncle and aunt. However, after her mother's death, she sets out to search for her father, whose identity she does not know.;https://image.tmdb.org/t/p/w500/mjU2bDDZBgKRvpgZER2KkLb83sb.jpg;;223731;24.7727;10.0;2
tmdb_62223;TV Show;The Late Late Show with James Corden;;James Corden, Reggie Watts;US;2015-03-23;2015;PG-13;8 Seasons;Talk;Once Craig Ferguson retires, James Corden will be taking over The Late Late Show. The show is a late night talk show that interviews celebrities and has its own bits. And of course, it's all hosted by James Corden.;https://image.tmdb.org/t/p/w500/qPmVoG8G9tc1nN8ZwGV2zYcknit.jpg;;62223;24.3741;5.254;142
tmdb_62560;TV Show;Mr. Robot;;Rami Malek, Christian Slater, Carly Chaikin;US;2015-06-24;2015;PG-13;4 Seasons;Crime, Drama;A young programmer, Elliot, suffers from a debilitating anti-social disorder and decides that he can only connect to people by hacking them. He wields his skills as a weapon to protect the people that he cares about. Elliot finds himself in the intersection between a cybersecurity firm he works for and the underworld organizations that are recruiting him to bring down corporate America.;https://image.tmdb.org/t/p/w500/kv1nRqgebSsREnd7vdC2pSGjpLo.jpg;;62560;24.199;8.264;5144
tmdb_62017;TV Show;The Man in the High Castle;;Alexa Davalos, Rufus Sewell, Joel de la Fuente, Jason O'Mara, Brennan Brown, Chelah Horsdal, Frances Turner;GB, US;2015-01-15;2015;PG-13;4 Seasons;Sci-Fi & Fantasy, Drama;Explore what it would be like if the Allied Powers had lost WWII, and Japan and Germany ruled the United States. Based on Philip K. Dick's award-winning novel.;https://image.tmdb.org/t/p/w500/xhoDZbMNeyCA0BGPZQsdIiO43Dp.jpg;;62017;24.163;7.5;1414
tmdb_235484;TV Show;Suidooster;;Portia Joel, Denise Newman, Jill Levenberg, Simone Biscombe, Irshaad Ally, Eden Classens, Gantane Gwane Kusch, Lauren Joseph, Annelisa Weiland, Irvine van der Merwe;ZA;2015-11-16;2015;PG-13;11 Seasons;Soap;Suidooster is a South African television soap opera produced by Suidooster Films which revolves around a matriarch, her family, friends and the people of Suidooster, a small shopping and business centre in the fictional Cape Town suburb of Ruiterbosch.;https://image.tmdb.org/t/p/w500/naCgSiacvV685kait6fBvhVhdce.jpg;;235484;22.7049;7.2;23
tmdb_238576;TV Show;说宋朝;;;;2015-06-02;2015;PG-13;1 Season;;;https://image.tmdb.org/t/p/w500/yNmoKIRbNHMcHcX7t0jfzGxs4sr.jpg;;238576;22.6108;0.0;0
tmdb_73362;TV Show;The Ladies' Paradise;Andrea Canepari;Valentina Ghelfi, Francesca Del Fa, Roberto Farnesi, Pietro Masotti, Filippo Scarafia, Gloria Radulescu, Elia Marangon, Simone Montedoro, Iluiana Calcatinci, Mirko Lorusso;IT;2015-12-08;2015;PG-13;10 Seasons;Comedy, Soap, Drama;Follow Teresa Iorio, a young woman who leaves her rural Sicilian hometown for Milan to find work--and much more--at a newly opened department store: The Ladies' Paradise.;https://image.tmdb.org/t/p/w500/1XKjPCtprWqjKhTiyYORVwgWePA.jpg;;73362;22.5946;7.6;14
tmdb_63401;TV Show;We Bare Bears;;Eric Edelstein, Demetri Martin, Bobby Moynihan;US;2015-08-24;2015;PG-13;4 Seasons;Family, Comedy, Animation, Kids;Three brother bears awkwardly attempt to find their place in civilized  society, whether they're looking for food, trying to make human friends,  or scheming to become famous on the internet. Grizzly, Panda and Ice  Bear stack atop one another when they leave their cave and explore the  hipster environs of the San Francisco Bay Area, and it's clear the  siblings have a lot to learn about a technologically driven world. By  their side on many adventures are best friend Chloe (the only human  character in the cast), fame-obsessed panda Nom Nom, and Charlie, aka  Bigfoot.;https://image.tmdb.org/t/p/w500/3xWzlLZ0kAD6SkVZTekFM9lxZyP.jpg;;63401;21.9384;7.723;1824
tmdb_71785;TV Show;Mr. Osomatsu;;Takahiro Sakurai, Jun Fukuyama, Aya Endo, Yuichi Nakamura, Kazuhiko Inoue, Miyu Irino, Hiroshi Kamiya, Sachi Kokuryu, Kujira, Daisuke Ono;JP;2015-10-05;2015;PG-13;4 Seasons;Animation, Comedy;Sequel/spin-off of the gag manga classic Osomatsu-kun, entailing the lives of the now 20-something NEET virgin Matsuno sextuplets and the bizarre adventures they find themselves into in the modern day.;https://image.tmdb.org/t/p/w500/vEsmh6m9fUhJzGfLxUpliT3vqdh.jpg;;71785;21.6264;6.7;25
tmdb_65763;TV Show;New Looney Tunes;;Jeff Bergman, Dee Bradley Baker, Bob Bergen, Fred Tatasciore;US;2015-09-21;2015;PG-13;3 Seasons;Animation, Comedy, Family, Kids;Wabbit is an animated series starring Bugs Bunny. The series features many other Looney Tunes characters including Wile E. Coyote, Yosemite Sam, and the Tasmanian Devil.;https://image.tmdb.org/t/p/w500/AdROLFTm3nSnqcmkhPabqdRuETZ.jpg;;65763;21.5697;7.0;150
tmdb_76791;TV Show;Naagin;;Priyanka Chahar, Alice Kaushik, Ribbhu Mehra, Namik Paul;IN;2015-10-25;2015;PG-13;7 Seasons;Action & Adventure, Mystery, Sci-Fi & Fantasy;A miraculous shape-shifting snake has the power to become a human. She can be anybody she wants: a wife, a seductress, a mistress, a damsel in distress: all in the name of revenge.;https://image.tmdb.org/t/p/w500/mtenbhCeBXZQMFSpldLT3pO8n67.jpg;;76791;21.4584;3.143;7
tmdb_61889;TV Show;Marvel's Daredevil;;Charlie Cox, Deborah Ann Woll, Elden Henson, Vincent D'Onofrio, Jay Ali, Wilson Bethel;US;2015-04-10;2015;PG-13;3 Seasons;Crime, Drama, Action & Adventure;Lawyer-by-day Matt Murdock uses his heightened senses from being blinded as a young boy to fight crime at night on the streets of Hell’s Kitchen as Daredevil.;https://image.tmdb.org/t/p/w500/u6tICVagGwukuFPr0qBUwOqCKSn.jpg;;61889;21.4079;8.158;4975
tmdb_62649;TV Show;Superstore;;Ben Feldman, Lauren Ash, Colton Dunn, Nico Santos, Nichole Sakura, Mark McKinney, Kaliko Kauahi;US;2015-11-30;2015;PG-13;6 Seasons;Comedy;A hilarious workplace comedy about a unique family of employees at a super-sized mega store. From the bright-eyed newbies and the seen-it-all veterans to the clueless summer hires and the in-it-for-life managers, together they hilariously tackle the day-to-day grind of rabid bargain hunters, riot-causing sales and nap-worthy training sessions.;https://image.tmdb.org/t/p/w500/2tpY5qIYwH85njvjI5BnH4VNA6p.jpg;;62649;21.23;7.533;762
tmdb_64196;TV Show;Overlord;;Satoshi Hino, Yumi Hara, Sumire Uesaka, Manami Numakura, Akeno Watanabe, Aoi Yuuki, Ayumu Murase, Emiri Kato, Yumi Uchiyama, Masayuki Katou;JP;2015-07-07;2015;PG-13;4 Seasons;Animation, Sci-Fi & Fantasy, Action & Adventure;"In the year 2138, virtual reality gaming is booming. Yggdrasil, a popular online game is quietly shut down one day. However, one player named Momonga decides to not log out. Momonga is then transformed into the image of a skeleton as ""the most powerful wizard."" The world continues to change, with non-player characters (NPCs) beginning to feel emotion. Having no parents, friends, or place in society, this ordinary young man Momonga then strives to take over the new world the game has become.";https://image.tmdb.org/t/p/w500/K8ZUjxaj9F0t3AwJDz8ypzBynM.jpg;;64196;21.0887;8.466;1058
tmdb_72649;TV Show;Hot Ones;;Sean Evans;US;2015-03-12;2015;PG-13;29 Seasons;Talk, Comedy;The show with hot questions and even hotter wings invites a famous guest over to eat and then interviews them while they're struggling through the heat.;https://image.tmdb.org/t/p/w500/4uudasFgKCVQFNGqfanD6wEGVS1.jpg;;72649;20.8133;7.2;69
tmdb_65555;TV Show;Endless Love;Hilal Saral;Burak Özçivit, Neslihan Atagül, Kaan Urgancıoğlu, Zerrin Tekindor, Neşe Baykent, Hazal Filiz Küçükköse, Melisa Aslı Pamuk, Burak Sergen, Rüzgar Aksoy, Orhan Güner;TR, BR;2015-10-14;2015;PG-13;2 Seasons;Drama, Comedy;Two separate worlds lie on two sides of the road in a seaside town. Both too close and way too far from each other. What happens when two young people from these worlds fall in love?  Kemal is one of the three children of a moderate family that lives in one of the inner neighborhoods of the town. His hand to mouth world has pinned all hopes on him. The motive of this world is not high aims, it’s to make a living and survive. It’s Kemal’s last year in mine engineering. His dreams are restricted with the truth and he doesn’t believe in miracles. Especially in miracles like love.  Kemal is soon tested with his disbelief and Nihan hops into his monotonous life. After that day Kemal’s world turns upside down and he loses control.;https://image.tmdb.org/t/p/w500/qEkRGqfoV9ziKiPLOa3fZaaYjhG.jpg;;65555;19.0983;7.8;689
